time,θ_1,θ_2
0.0,0.5,0.5
0.40080160320641284,0.9998105144357353,0.9995264206993015
0.8016032064128257,0.9998196559644856,0.9995492618475854
1.2024048096192386,0.9998326400758786,0.9995817052018033
1.6032064128256514,0.9998341692860396,0.9995855263169424
2.0040080160320644,0.9998489552153011,0.9996224735755405
2.404809619238477,0.9998578919973057,0.999644805708834
2.80561122244489,0.9998522335817995,0.9996306658188961
3.2064128256513027,0.9998465637366384,0.9996164976078747
3.6072144288577155,0.9998601551507751,0.9996504611996547
4.008016032064129,0.999848505254743,0.9996213491831106
4.408817635270541,0.9998482848043131,0.9996207983072795
4.809619238476954,0.9998461682235138,0.9996155092792937
5.210420841683367,0.9998621899351893,0.9996555460416726
5.61122244488978,0.9998448509954463,0.999612217734108
6.012024048096192,0.999844717557743,0.9996118842947737
6.412825651302605,0.9998640818408375,0.9996602738636776
6.813627254509019,0.9998390419835775,0.999597702086834
7.214428857715431,0.9998506456528443,0.9996266977619612
7.615230460921844,0.9998536563799724,0.9996342212422913
8.016032064128257,0.9998595172494457,0.9996488671141056
8.41683366733467,0.9998302035187348,0.9995756168817571
8.817635270541082,0.9998270001708283,0.999567612628008
9.218436873747494,0.9998215010185161,0.9995538719925013
9.619238476953909,0.9998104111574305,0.9995261626401599
10.02004008016032,0.9997568995004992,0.9993924702762081
10.420841683366733,0.9997791626403126,0.9994480894171424
10.821643286573147,0.9997485545713571,0.9993716234201342
11.22244488977956,0.9997996201842473,0.999499200979784
11.623246492985972,0.999694988782379,0.9992378206467406
12.024048096192384,0.9997427298030388,0.9993570726059325
12.424849699398798,0.9997343820589363,0.99933621960478
12.82565130260521,0.9996922847530187,0.9992310667880483
13.226452905811623,0.9996699195535816,0.9991752072428247
13.627254509018037,0.9996780356918965,0.9991954777601393
14.02805611222445,0.9996503462174439,0.9991263237607987
14.428857715430862,0.9995805060962974,0.9989519247220215
14.829659318637274,0.9995936392277261,0.9989847169232621
15.230460921843688,0.9996628530152694,0.9991575585801126
15.6312625250501,0.9996999410008838,0.999250189987296
16.032064128256515,0.9996499620444015,0.9991253643555714
16.432865731462925,0.9996019822864238,0.9990055494552819
16.83366733466934,0.9997213145824417,0.9993035775908272
17.234468937875754,0.9997532034926409,0.9993832370618663
17.635270541082164,0.999672279264295,0.9991811007450705
18.03607214428858,0.9997060931686574,0.9992655567292612
18.43687374749499,0.9997538477488339,0.9993848465185586
18.837675350701403,0.9998009693803204,0.9995025719635995
19.238476953907817,0.9997611164148672,0.9994030049689784
19.639278557114228,0.9998052257932772,0.9995132067129013
20.04008016032064,0.9997674797412364,0.9994189020389221
20.440881763527056,0.9998072373459407,0.9995182326718135
20.841683366733466,0.9998207152627234,0.9995519086651616
21.24248496993988,0.9998298337478052,0.9995746929332564
21.643286573146295,0.999817266061211,0.9995432903424394
22.044088176352705,0.9998193859665834,0.9995485872176474
